delegate,voting_power
0x38593d7011bfbdeec192ae9c779befebb424c834,153.3864489280585
0xf3d476566bcc8e882a3910f1471428522449d89e,153.37577305640133
0x4d5c983705239d9d3e97da90ef1fcd80fb809f89,153.29645
0x5c78c72f8bfc013008955a3e7629e3df80b414c0,153.1103170220367
0x741b150a2d750c304401a569bad735e0cfc363d7,153.0633410944906
0xa018996f798a4e357dced76eac9e5355cfb584d9,153.03645372641822
0x801e408c7928c02a340a143766fbef92576fd720,152.99
0x7c59ba6b280253cd9d7a5b99427a0e07f965afcf,152.94269
0xdc97dee77a522315f288db3197a0802fb673a279,152.83949847855857
0x7eb8d047c11827e7f5f8c76eea7384b02c680170,152.7741016461994
0x23ad62021851db143fc69697ac3a1008373cfe9c,152.76064245026276
0x2d5dfd42443f572367ba966a5888f00909f787fc,152.74294350573408
0xb3de0bcca0b5ebb78c38d02d7b153a218e9e0b31,152.71033802182774
0xbad5e289fb6d745023c6868294d2905dd03cb7b3,152.665987312
0x1ce8118fedf81c6cab35396e5bf597660d3baa8a,152.63615904991948
0xf37e53bbb3acb6ac26c12aeaa852da97dabb1a1d,152.60484658829466
0x8719a15457c5107417966873d2a4b16b8478b873,152.5698375560044
0x6675f935cf1a06e6ed123759b82643359011ba24,152.37567436910876
0x4acda067f947f1c99e011e4e908d8b0d658ef152,152.18220140463083
0xadf44724617d891b933fab904cf6e939a167aa1f,152.13871811094464
0x4634aaa8a8948de732eb298f6bff3176697f7cc6,152.00378325022277
0xd56b9f57c9b9912b5ee4f429635b0f9c2780d723,152.0
0xea94e8832cadd3c2da4ccbe78c5f889da2782ae0,151.95833426258307
0xfc83f8df2477cc7b3d550b2f9307bdb3c5d25fbc,151.8604706453579
0x3dced12ff4c8b8ddf555f35f39b73bde7d5d1320,151.85157436705575
0x8c57d1fab10d4b78f49ef5c6abaeb76a63710f61,151.8191633961374
0xeda495b3cb9b509cc1fc8def2b6aa9357dc6316c,151.73446875457262
0x19756118bb02fbe245f13ee470c212056e200fe0,151.67148495463928
0x1fb9580e0b19956b90351c825ae7819f1ee0257b,151.66374481045304
0x100f82b00e6488ae8c2c6cda5f3162c0fc0107da,151.60676216584915
0xeb496550a39d37d00de91efebeccecba0fec43ec,151.60163985401263
0x274c3830a17cfa9ff1d618be430cba05569a7fc9,151.5274409365728
0x4264bcc3b2a7449e18ad95f9346d346f3eda1376,151.50770957966787
0xa99febffc3c8d5648d93841e6232dd9dc21009c4,151.49448800113515
0x5407d3838c6457e085c122dc9a08b9c4f688f9d5,151.4775939303471
0xd1a224ff32835a0c5dd93ad83cf8e4783b92786d,151.47305090755034
0xade6142ab000fb07d89b93910b0b94ed451368a2,151.4241907470297
0xaf694d15d57206ce52894e8e95294747145cd19f,151.35081951411613
0x1ce5aa725c08fc31bf9e6db727af4e2b3490fef6,151.316688808578
0xf56ca7cfe4b6efdd63313556290bdb4a61838e5c,151.25
0x35bc9e854b107289020812b3fd34f969b82c598f,151.17751524397923
0x6bf32be85a8d6893aeb618a7fd091f6a70745f33,151.15177845570994
0xb94f1e04320db86fb7c768918af9750fd753da58,151.14692532691922
0xf04092d1e7b36227d8348783a95cca4077c9436d,151.1454359599678
0x30dd07ec41c239dfdb653b473ae71204340e664b,151.11682645
0x94e668252ff49ae32a2e07a03df6ed43f2c2eb70,151.10840859675594
0xb053b109b5842762acde3a948642ecd67c1a8b85,151.0
0x8bccacc8afead4e32dc7b437112fc7e3bbf75912,151.0
0xd8a19b4e91d6f45d958d1daba4160d70f2b4fb19,150.93067492388113
0x7f26578e2e2098996dafd3564ed2ed8280153d57,150.9180251607
0x8333ce0d70ecce7c9cb8506ee7fc8b062d9d3cbd,150.88852476485337
0x412551c46a29bcf5070beb6fadf76ec234ec7aba,150.87629850663
0x48535861c6c3086d3e837613b7ac8da5a07aefa9,150.87122194369653
0x9c553e6c36f52579de6b3300c97d300847d15178,150.7248110409393
0xebdb6352a53e8cf97bd887f564850abdcf67e221,150.6122599664586
0xb9deb81ce0ec8fde918e49aaf3734e753a309844,150.59600495737575
0x06d312dc8003e847ab493bb4343003b374a003a8,150.5646468843817
0x9f0d5982bfe7b14f92e15cf185a72628020996df,150.5359101973048
0xa34304144f7f027d95830ef73cd8f17814ec41c6,150.52501552952253
0xef4f66b64f27d9d0fcb0ec17ffb031795f71d198,150.5
0xf432933b11ffc9a8ed606e7154028d25a515d16b,150.47442651629518
0x050aa2510dec2ba1057ac138c45e546aa6d8431c,150.464429499387
0xa3aaa3150281b7608b58139afd3b12a961abcd45,150.42007911105486
0xf32ba5426c1873d0ee3cc08fbb5c00a433668975,150.41590599999998
0x25c2f83ece73e56fd4090bbd2eba4f78f9a95e66,150.3476364081185
0xc8b59c517e26d5ac230cb745c20d69f8f8c73e56,150.32795859781007
0x13f399b75e43f9615d4b8b75a03b665e8f171feb,150.29436858333924
0x687667a41c944beccbc23037c0d01db5cda7d502,150.28205173779565
0xdba58fb2b18e1426efc16b4b71d5f9c71951de90,150.206209419502
0x85c4623b8af494264496b3a36cd0e8cf4d57f8ff,150.15934689825954
0x8cb827c2afc08066d6554ef66d9645f1ddf77ca8,150.146
0xb891886ef2a6893fb1c6c3a50f593fe36d44194d,150.1262928365903
0xcfe940cac4988d7908d3ccb1bb6d4abfd462d922,150.04047963619342
0xbcf323f49dee336d0605466aed866dd8bec4b5e1,150.02447222905855
0x4367eb146e78748ed49c8b6a9d93494c56f97230,150.01715520746401
0x658e0f8a4644719944655b59201bc0c77af9c002,150.00814686292597
0xdb84a7246da25127e071bf673f49beb3dbc9850e,150.00000000000048
0xff118de02d34e8dcc178856ca3792074c1572da3,150.0
0xfa8c7f5a4566e121a2f052b11a156e578ab50f0e,150.0
0xe62041ce02fba46053f64cc67d26634f6d386713,150.0
0xdf521a87f18df4223a00671210785500617d31bc,150.0
0xd60efdd4f242d8b04d4eb8bf377bb415df33f0d7,150.0
0xc2db34e6e64d809b7cf612151b816d5e32e34c95,150.0
0xa8f898a25bfa9c26819ac25863b832b256ba4efe,150.0
0x874c71bc26f17d5157a58ae870969b63f1abe74b,150.0
0x66edf605398f2ff73d133979152db3c9f066d4e7,150.0
0x59e8283bd8059e01f7cfc16a3d973dfa77346fdf,150.0
0x54c7bb00d5b38ea2583069eaac8b42d56b6aaff2,150.0
0x51b324070763f86bcb05f0906144e02a5478f832,150.0
0x4e7631606ea734a43ab758634bbeffbcebeee02c,150.0
0x4686ed449831282fe0237ae6c26238ae0a6d71f3,150.0
0x4646eae3b47fb811ad4b281b30a83d1077190645,150.0
0x3ab040f4c92d59281a340c87a64a435936ffb126,150.0
0x3826d5cd284f332523134ab8ef0d10b97e61860c,150.0
0x1fab79d65c4c44b30d4d8382fb545440c2b6e63b,150.0
0x19008e616714d8df0b69f23db9ad779251923b84,150.0
0x0ce29c6523f422a7739360920d27f3e7628b5d12,150.0
0x00063ddb30be7bc2292583d5f143e9d6e6228440,150.0
0xa3cd74ba0eaa9fd7246b334fe8157987919744e8,149.98834145993283
0xecdb87d96dc0e9881b3bed3f3c80ec7fe2f6bd4a,149.9133606462618
0xacb87ed83f1333759a7944b30cf43154a0d7968a,149.89912595784708
0x0e9c35c27866266c02c4dadb4b27f88b57d1f6ee,149.71984339365883
0x6ea24f3cdddf5b88f90b73a2d7df7ad9c0f9bec4,149.71945676077635
0x6c3ea92747484514763bea5cbb8e6fb48718dd97,149.64784361495683
0x45e92bf3394881f09cc587e0667c3656300b448a,149.62
0x18142643d98bbe956e1ceffa93f8b2884df86c0b,149.56479673592324
0x251dc7adc95ff83a71da02cae0b29be591179786,149.31027884306252
0x3fc6e4d1e05112d9a889a06161b83709bc416055,149.31024249552107
0xb3ffd0f321abde1740f6e13be273348baad24291,149.2940106624695
0x2c5cd47e355d3417a7f04a6dee7deef6043d9b87,149.13265689361037
0x23483832c0eba6640d3df1aca8017ffbf9772309,148.96415515503188
0x45722d2ab3bde9fa4edbf3b7a79c0f36af95650d,148.94543614211844
0x58682d8e862e74316871b70ffaf2d03963206c1d,148.7847277310665
0x5294883fd2bc8143bac00861b1f5be364b04dbc5,148.6496753050599
0x8410a44cf08b49d8f990e22e28f4966a91cda797,148.5181381472913
0xfffd05ae9db4d5f4e23e2f37395db2f87359bf5d,148.399346198996
0x9102d5d05968646a0d4b43ced4c3485538865980,148.37615577085845
0x88e042ab5f7d9761a2706f073aa4b23e1c4a1dbf,148.35943092087493
0x648e5156f7c3d2af1d1c401e52e2f244fbbc96da,148.32718092505135
0xaa9ba6e020f00642233c82161ce86f04c6156496,148.29977861269322
0xe6d8407a39908282f92c4fb68f6ab7208cb8d22c,148.25434748268233
0x256ff9a6a343a68165f73b5caebcab461bbe8024,148.2512209095902
0x7e84388a7af0066de6b7b5c5bfa36d0108b44130,148.14602902975827
0x518a8463ffff4435431d889e507fa1a9e1c34502,148.14426261808438
0x66070da7ab73f44af54afa8bcc5dc98ed5e4923a,148.0724809166617
0x945294c67752bd0a453975c04e3078c487a858df,148.0
0x7558899d8109d8a2ce457837ade56c3d6ebfe90d,147.94317464327597
0xe859fc404e8e1d90b779506d403ed580f51305af,147.9167216055228
0xc293bb411cadafb8badec8cfe91d56ace3b408e3,147.90785165742258
0x163b86cc2b87e37b531920802ad8654909f8a3e1,147.73478219709176
0x1e6dbd59d81b205e804650ed86c8edf8b0344072,147.629527751705
0x121e1573b7c6c15aa4c036d54bfd2974cf38a163,147.5713561977
0x44ce2de461da321887e9483af7cc09fad82e160d,147.44600657365174
0x849fc5c3f7b2a3b250b62fdfffa7a453f13d65de,147.25606673697166
0x8575bad0aadaaa42cbfeab6fb4127a9299f68642,147.19343688456902
0x227d69418c80b25254ce5d1db1c1805b13072116,147.09396115966769
0x70e1d4dafba856b9f46a19a57c04d1c070a7b7a1,147.07379660756098
0x203b80263d0d00d80a31457cfb06a4a5e8bf065e,146.89146912334215
0x4a9782d00c52f28f0cef8a44b21c14e2ab0fe6f6,146.8500630321522
0xf7dd34739863dacf8c1814cac4026f6496473b5f,146.8073265992312
0xbd75c10b8e736777a7ab0263b92a12d7e804ae00,146.62980327174049
0x5e5c588daa4f1484b92e0b690c968dad8aac1b10,146.34949570507598
0x4dcaa4b344ec360ccaabcc0f01257613f2e2bac5,146.2520674940245
0x4ad8dc38976c05801bc0a96e27c8ba28e477378f,146.14255600534304
0xf8b51712b236b53c458429e9642743956f11b98b,146.1200345741681
0x799f768dfb8f3bbcd24fad9f1c98364b3883e785,145.9920639525435
0xfad5988d2e1bd22c77e360149d45849ffee59222,145.86330832055341
0x92b58c17534bbecd8e5ab190058eb35ec3e86267,145.85258135554042
0x56554fbba06685ccd3ca793f245eba70ae5567aa,145.82266142152034
0x30787c37f869534cf635bc44d2b1ceb4db3445be,145.82226860794952
0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,145.7754177687925
0xb76ccaa20e2b1f014be04de5910dc1ef3e06ca0a,145.70955339648816
0x4cf5f7f034990e54b47c7af93259f2b7d9be1241,145.66990142857
0xe3d00683a0d493f6143aab7579a9f60c6a24a4ff,145.52477444547503
0x8acb3bde74e571dec87241cc03c61d03588eb199,145.51936413014408
0x4bd77e5637212bc070b6c1382b3bf40bc1a7de18,145.4568396471334
0x054a9f115e9b83fb5189b4a37dcf69b6e3ec8b19,145.40114326
0xe09348c518c51671a54fce1f16a1d55ede6c7c58,145.3043832926728
0x8f6c460a29f3197695fce0f2dc0754d7457955b1,145.29052876644758
0x46dc9f822b25159ceb67ea0fa67ae4100bf8277a,145.190632319946
0x93c6b699210e81b30c6533f1189040fdb4082b8d,145.11899145268399
0xb3d888ea68b287021ce8b3b2d2c6c2f6abe852c8,145.0753351670614
0x87b8fc8f4d480e6825a15e394912a3cf8af54a3e,144.96960268098377
0xe677a6ae6ec8aa6c8331c93c2e1e554ede6f122e,144.76320427467846
0x5cba588bac0c4dfbc51fc3ee57708493cfeb7847,144.6924789
0x950e8f175f559ba43ae59224eb9e86623d72f8ab,144.62238020198043
0xd7165282f80649431d119f285a0452f5237b5784,144.54213471693024
0xc31d78af086b9212ca55b39563a8a91524f36d71,144.5366746026644
0xd8086758daabc3e734ef5971eb7e2ad8f32a2f81,144.48666399710123
0x4ffd0a59a26cb2aa76d403215e4cc2845c053994,144.2707737242645
0x571061b1bff2bc8f0967f5edbafefff36c932cdb,144.15576548985592
0xb7396d65ac352471dbbeffc94baf8ef3a7251a6b,144.10389298447313
0x46e6d6030949a6922ee99c17fc79e6990c727bf8,144.06965608235558
0xc717e9ff3a5ea242b487758e9ae7d7a6a382a261,144.0466864644296
0xf47e38e8824af6592ea5ebffa3e3068c9ac849ef,143.9197732640886
0xffd9badf0ff452f3375349c413d8a245dea06b9f,143.91173876014813
0xba6ad4f0e9f57c143f92b934105031e8ac3a32f3,143.85172458646377
0x24deda85a37aea206edaa523b6dc8d3925c818a9,143.71750284602183
0x35713c957d86b5cbeb241aaf8d04cb0fea82ae31,143.38919530256473
0x34a10fce0293276a43c127ac457ad3e65732c888,143.32551281935372
0xc3465b3200ffe73e5ae9261cbb6455b842e5bf79,143.08927952253092
0xef0e3ef537735d97c48e2fb2f4446841d423945c,143.0380323448011
0x1f79d23914e1a65fdfb74c0a4f0c61d7bee3a187,142.9390010059848
0x4dd7fc3a3b6457d1e67e3b046b2b0d2dcf25257d,142.7575660008059
0x9a5dca0fc5440aaed7550f93822b04dc6e187b8c,142.68400965440915
0x3b8ef2bc9c975ead87fe2708e38acca7be98df7f,142.59182461394414
0x18afab1eb013f1eb887ee9e19d39ae2a5c18b880,142.53256829050488
0x0359f194b3b801a1cce464eb8367a5a7b796a69d,142.51757497897373
0xd8c1c64a368f463186ea25ef50646f8cbc8e885d,142.39836281927933
0x9af5faecbf7c55cd10b5d5acf7f5348a2ba85d58,142.19704078816574
0x1b656bdbca8ff3d3e8277d775ef8d3b9db136bcb,142.15840620656985
0xa2fbc740b7927fe7647422606173a10e62441dfb,141.9664494469514
0x49cc37217ddf8ae4dccbca0acb71df4096bacea9,141.93216832909917
0x225a124d442252038049cf4319d7366df151266e,141.9027106122727
0x5857aa1203c8c340ac531a100e252332d3efafc4,141.8387591803331
0xc88eb8c096d2a6bf50f6e738e992d31a27f56299,141.81815888731697
0xc17a59dc5fc0df4853ee71e6dd7640e5e4954f0f,141.78397439504997
0xd361ef3b0d835d2977c333e2e2e03a1b4e59034b,141.72780909686418
0x1a2256f0055494c0436c0592ea4c4400325f3a01,141.6448368933869
0x675c82cfc19852a708ac3e2ac4d4c4aec0f08214,141.5968215709904
0x5ae00340cc5321659e4b712282450e08c7cfe97a,141.5327593127914
0xf313ddb7cbd761657f7582545a417dccd7566a57,141.5261917941008
0x2229b56cbe20dd9e3dd8c0f45dd84d6d4159c3d9,141.25
0x6ed1aed0e03d843f2456e1e4d34b307bdbd09b60,141.24052956212265
0x5f0b810eefe23fe3873819f78e0dcc6ebf164641,141.20358697888415
0xf60f6d5acfaae09e666f0efac21b29290e4a9109,141.18017633194734
0x3df759164926b9785899c688fd3241d6538103ec,140.83524225986156
0xb2f9b85b8ad7e2ba37c076501b03b842c1409878,140.78571379480246
0x9635262a080a296b306851c2f0dbd25fa9743cd5,140.63390778250667
0xf23c2401b1cc0f47317332d42a331ba7495c63b0,140.60387736391957
0x507d703a9e52d43d6cc672c67d179e83ff6831bb,140.58021163460856
0x916ea004d1a55bf79daae1140562136403ddb525,140.507
0x0d5384aa8f367b73725093523fa8ebdad242da54,140.4719069526688
0x2f9677016cb1e92e8f8a999c4541650c80c8637a,140.4028453663761
0x96169fe843a1d7a4ccb3ed9a19baff9a874923c8,140.38536553118018
0xb5ce25612920a6ad63cb54c2ebf73934783740d5,140.1791285794588
0xbc94ca1c2c78de1abf0475cd0907b461abe77ad0,140.11138460568836
0x5c861165d0cc473374726a269569ba48d5d1ab4d,140.1108485539366
0x6928d56fcc6ccf3721985dae532155d8a9fb0f7b,140.10011527045123
0xa4918199c15e590c38399b0ef14c345a27fb5d92,140.09074729618638
0x1601e21fe818a93824f32fded8777b29c25c59b3,140.0
0x00e35dc829697847df936b2ab7782d282c1ec257,139.79989667077643
0xe5041c80bce58432424b51a8c9c88826eb291a69,139.5720891924436
0x4e21f433e2dfef053b899d112663095b68a511d3,139.57
0x5b6a4084d53dbf719f3fb31dac844e6a1b1169dd,139.46860337745363
0x34bc0c39337882f4c09dbbd5e879ab611543341f,139.4616896523353
0x60d02a613da7181278e9f48241fdcc0b6ec28b7f,139.2981387339409
0x8ccfbc13159c5916dbbf5815d899411aeb1876ef,139.18718378355297
0x3f7c14e402fcc3864d6e1ae1c4747ff1805d0512,139.1627920559879
0x666020492ef831af41fc81886b73779c194d4640,139.12087317725855
0x43601fa8a032974a0f558f5bd3afe6865ae13a76,139.0459796658683
0x2dd36ebd7a8381ca8e118759088f5e6ecba1bb99,139.0205
0x809f5eff8cd81944220f02e12ba4543cb01b54ee,139.0
0x49f76c91737fd4c0f584f3955b7f714ad7a114a8,138.95169143858004
0xbb089890fa06588bb4c0033bf00ce92b364bae50,138.90835224905436
0x61c37063e319632935600c29505afc7ea2318124,138.84239945688233
0x035bed93bb77a262af1b2534bd3fa6c205185830,138.79071336342352
0x9eb3feaedccd9b364d5c316888b47ed21c9b48b3,138.7486897050825
0x5cbaf7d959465ba7cbb08489215ef1c2eea3015b,138.73731168696003
0x1a8167907256ece255be4563c141c88ee16427ca,138.63618393102956
0xda4ef52613bf27da593098972215da7325a4080a,138.60264871664418
0xb3fdf90a8241c7816e68c5658b855383277b7c2f,138.5223191495372
0x0d2b035fe84afa77cb06b9a622d6ac755d5ea180,138.3440689338688
0xe6275888ba0a07ee4f1fed4cac43fafe2f897126,138.3253562643042
0x867e29c16a1b921676c0c201e1dce6626609cbf6,138.3013859879099
0xd27f4804eb0d8c8a0cdb661c0b3a0ee7b6b0701b,138.27241773021407
0x63e2686609174f58bfe402c0fae65f9989805297,138.2688035536551
0xd64862354776116942cda34e7c23fbf55c77cb6a,138.10963161068702
0xf7d4df98f4be31bf93a0f3175f45e7d69668d2b2,138.09869900701625
0xbc939fb00bea51812c3deb6fc1b04d037b4b0734,138.09395929778336
0x4c98af2824012c2bafaef9922cd80d7668d85ba5,138.0646812525421
0x83dd0056149539a48005aa2fdc4755134e835255,138.0189917137367
0xa45f152786363fe1b81aa732d50cb27143d947fa,137.97715562320488
0xc3b2600be71232695a223ae62c384104e9a9dfae,137.88883640874135
0xd2e0960736d7a9dfcf890fd4d79551cb68bf112a,137.80420677777943
0x10b9312b3226bcf1f97464c7f6a3cd4af919074b,137.7115135869653
0xa8778bb7b7427eb1794a2cd81910b3c2e097527f,137.64194435871389
0xe4da6192a89dff5c02d754e5e7b319155109f43c,137.6213900556824
0x5678298b0a0b828242641a202ce132000166dbc4,137.59999082601163
0x6837af70dfc66ef1490d3b019806e6897ca68c1c,137.533582916971
0xc6a6433107934348e55a16918885af2ccd821afb,137.39557811395062
0xf2dc721205e2703e0ede8891819c26e95d162075,137.371
0xc8534dfb197079a9a7f9c51906b7a80b9e0328b9,137.35853086133253
0x97c15532cf71815c9d89a0eb542078befe1ee622,137.35578630000174
0xc0de72a1b723452cacf35570db24fa13ec8bc562,137.34178634159466
0x2509668be4bd07ce83ffbc6300660a87b9d4dae3,137.33748103169208
0x30f5354490fa2650a34e084452c71cc2effcc5a3,137.1544101270582
0x9d15f290e8914e1e3dc29c16bacf4bb11f462e27,137.11430034732842
0x29276d8cbae72614e416d761a1236db474654041,137.11246829117528
0x0e61ff4845d4e365fc8e44a410102a5b0bb2a5ee,137.10213892613473
0x8017e6f5ed14ad65c3c7dbe8b848db0a3d0dbf6f,136.96168463110376
0x8bae908fb73b5f8d5e44932e49f71a239297a710,136.8722497074365
0xcc1cdea89008833465e6d16b2cdd059024b5cbf5,136.85250360801754
0xd29dcbd273d73714eb6bea7bd4f8d99d0fbc3398,136.76263362753699
0xb9af359115b2de71186a2b6aa0f9a62d7c013778,136.7617690364268
0xecc85c2e526fefabbf50c7a1f00824be73c5da3a,136.56961951722138
0xcf063e688c615e8b99a24b8d2dd36206d42ccb9d,136.43434155345017
0x560c985b3e43944a248d06c126ccc49851e33bf9,136.4224191306519
0x6900e0d380ebdca0adc6438d15efaa9d8be2f71f,136.3470495218344
0xf4b29b249a02d24a9ecd4405f78d4c35de5bf596,136.28841408004692
0xd0306ef57a544c58f925d574dd4b989c27a26ada,136.27300794371325
0x9274ffa0d904d8fbf0f0854282a8c67cbb9ddf9d,136.17499856965276
0x5d3790db5c960c765fa5d3d65741b44a4a971bcb,136.09034477522533
0xbdcd191865c883ece6eefca619275df69bc4e37c,136.03118165789184
0xc85757bec359d2bd93914dc3d855c90488a83596,136.00977
0x432e04a7161ec22c7cae102e89e356170fc05268,135.8862067929177
0xe17e85e91b3c04025baf4dd23adcedc7a7e7ce12,135.8582950989865
0x2a35b6c24bd57a975a93b5c67402ecbcda5ab17b,135.83279047337606
0xe389efa5e3801ff5afb07fc7ff6b36b118aa8fc9,135.68568546119775
0xd2c0dd00449e477cd92e6bb5917d721124bc5e2a,135.67314559546023
0xe32f7df751fc64f48108a8b460830f1ff49ae560,135.65588860100348
0x2da2ab76bd70a3afa1aa6b4d68e05611bdc3419b,135.56417553365583
0xd133517430edf4d707395be620e36bf35e8c1417,135.51029608066995
0xcea2d0f16684691307966502bca88295fc22706b,135.464792881963
0x9ee69759585aa3a9379b066f3caecbbd62420f9d,135.11235998113736
0x22db23a5916f852f945eb7b8b9ba49822b0616d8,135.08306137997823
0x79fc15fde617f9b2032433878afae6f7ee525558,135.040698925581
0x4fae746ca9d5024b1d3ff05224e55e9bbe19576b,135.03264393358086
0x8d3ea98ee760450560998a33621c2a85ae472db8,134.90938451767744
0xe1002d17736f398aa28ad8c921930436ed3c158e,134.860097422633
0x2a1045b55bcdaf74a894dd063162f019654c8d60,134.8016877951162
0x7822e17509a2b302c8483f38f6f69967c36bb656,134.58334784786933
0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1,134.55289590659606
0x309b1825f846ae33f33e914a3e09a6f307d455ce,134.48413102015368
0x6eeb48bbf78df51a5a50846dd603c4959718b96d,134.45981518095985
0x358165bef9a5a73a98b30163bfc288a77b539347,134.43900492311636
0xdd6a1e4aa603054a7a3b400b002d111d70d61afd,134.435901058144
0x23cb4990d822534acc62b9ba87134b0fbaa2fee3,134.39378576249808
0x7c1462c014d12ce8114c8d20897746e418d0609c,134.37523101794932
0x104fc792d54a2e55ed19b616b09f33cf6da9725f,134.27390758638072
0x8605b1b9f3fb3b84793bd255901eb1713785bcd0,134.13880115615
0x1dd047085a6d4bb5d752872d1f0174b0fd0edba0,134.11914449835618
0xcfd04fd35693dad90826c6871e6003c0bf178b4b,134.08489043418243
0x61cc013942342f6986905a43f58aca1398e9e871,133.89842656839076
0x0bfadb6d346c7b28cdba26fc73e722b1c5dc144f,133.87196448633864
0xbf479a592448ef9ba90dd4ffd31d4169cf5f810a,133.84291949744878
0x2f82f03f947104eed34b7c912fb10eb0176a7f95,133.8040522413416
0x198dd611bc7482c274283bd3beaf86418fada0ae,133.74350742647306
0x3392d3ab4655af437c1b6919780c149404412f85,133.69188245
0xca68e454d106e5ba29d7671bec5e89fbbf6b62ed,133.60209679562044
0x922d38e3c455d2886af24b121ec2718e6612e404,133.5631291774118
0x26df2e586345b3e74313aa586b02bee72ec58d96,133.4929834199913
0x8127910a7204ad2e11e672b276423bf9aaf0ac8d,133.4559086522088
0x6f3ae12e50146ab4041dc1db5e27d05d64040d1d,133.43289544638398
0x4c894300dace47361f6d8c084f7295a2c26e094d,133.42410157699638
0xdbf0705fdfda1361bd09c0339b6ae3b041a794f8,133.4140702164132
0x5720ed1ec4182e6fa41d69da5e8bd3a7efa9b991,133.39662218692368
0xb51494cf55127ad1dce2f0fbc2518fd51b43a3ff,133.27507688674123
0x014afb6400e3ba75f0c57e3b4907bb12c119b290,133.257
0x82a1d70894b5a4df75b3d5f07b683f7e9b5a5194,133.23758396827026
0xd4d4e905d7f1eb095769face2c2be516865e4981,133.23700732068716
0x041ce08e2926a2ed3e51396e25cf13e4fbfd1a11,133.20519546915682
0x694f19e114e9d9cfa7b5173dd26b52b9524fc6e4,133.2
0xee2c2018ea41b7bf2f95e4cc4ccd65d98f6945e0,133.18424907678292
0x2a06b8f467a65b1ec5bd1eaa18a95e6077e9216c,133.17758272932815
0x78caca71f8848d28287539e16a58222ca4d5234c,133.12976498275046
0xbd5f96ed12a72a1aa62792a5f099b3ef7867ef90,133.05351617363658
0xb3a5c06a67bbe4d25e03d82371de18bcfdecbd6b,133.02523110696163
0x82ab58a9e5e0a08e563f81b115b8f49d09266017,133.00531103582813
0x9f1b23716dcbecfa74c0d38e91e14b152a885df5,132.79626680351987
0x126824925a67f98dca1eb9d92d78d51c99f3a427,132.76754653266082
0xa9f51db4725f0eaf9d530bae8db0fd858d505547,132.5868925244805
0x84c872680d72dd91fa73e3cbda17fda8db197b9a,132.55607353292183
0xf96b12f0d56cfcef33ce6b691bfba37dba6580a8,132.54894315818342
0x2b28c08c79b86f1bb874476f5ac5e4e131d05be2,132.51704295471018
0xab50c6decaa4ba1930ccf26407d58d530538c007,132.49891292762945
0x7bdfd879d5bd4eb805e812625bb55820f8eb1971,132.4825590644383
0x4c6cd3ed22ef70ba6f10f10a716fb99aaee73c65,132.46420109050194
0x954f7b8b2a54a1535648b0d6f5169973c87bac6b,132.41453033830976
0xd0e4aa66e11391c5dc5d35578e1af5afb51a68bd,132.38814915381317
0x783239fe8a45a75dc240c3fa01134b072f03d763,132.31935391934886
0x62a128801786b326c28de5aead6c0a08ef06fa5f,132.30826621783405
0xf6588cad58baea4bf165721d6feafc69845d20bc,132.28660404333354
0xb5aa292b8a0dc8de4d1cc3b1c6df96318ada9101,132.23980239555996
0xec8c1808574be482249691787d515afad9226502,132.20567140564336
0x234f204445ed2eafd4ace5f14b8decf3435d221e,132.19647168921887
0xa4c33c26b3c11cfd45b891ab1182fdc3c934df67,132.1804203186084
0x6c92a5dc13231816c6b76dcbfd0d42f5c13a54c1,132.1695537
0x856a7a938cfab4c10e95b994b0be4756a5f34140,132.10751082312595
0xd960871dcaa73751579594afae0e850ba0804c29,132.09388785395305
0xa9ae592c0a092d3fc02b8af5ead8d508f88c5962,132.05020367182738
0xcbef2cd5d6576cddba8c3ad56ef75b1a0fb25ed6,131.98746062525473
0xb8e3290211b71cd0c2578cf166bee47804d1790e,131.94629337549017
0x28872ba19147c04b40c0769b170a40faa52ab26c,131.93829236763642
0x2cdaea1d5cf52564208d9ee3301269bf836dd3d4,131.8977057741613
0x60e8588f8c24b78ced0856d33e25111a0165ae51,131.85157606476795
0x5d842ed51e9fe4becabba3e23ed8be5eab96c6f1,131.85157433594958
0xa72edcc4fed277ecf961808ee3fe38b233077b68,131.82112762837795
0x2a1961174cd5588f6a3acfcfa47686583e149038,131.7981039425555
0xd0375de344d154ae5370ed1eac11959f1351c7d8,131.780072
0x2b0697274630884ebd88d1588b8350ce5ff4f3f5,131.73220923465087
0x6f9fbb5c55fa5288e321a2f8781d7d84ae856b47,131.7298788468516
0xd9236ac3b4406fbd26c8787d3b72657c356f33a3,131.71191929868448
0xb2df17c297467d9f3806626009adc2471a8c3eb1,131.70104627215898
0x8913241caae33be2e1aa12ec99b9bccbcce0a67e,131.51381227997172
0xc6571c2fb66825f13b7751b1c334810d397618eb,131.5086776006277
0x66b279a073847948893f95413ab1a74c1e51b874,131.49643583709673
0x61966e7d811c04096b5be95748d20822dc163845,131.456569
0xb91d50baf738d4af8e8f9a284fc195c39fab4aac,131.40486150857814
0xc560aa9ad63c78e65b210bd0ed809bb5aa3911f2,131.31362267695312
0xdcf231d20d0061885dbaa310c9db6f97a5bfd175,131.080016764319
0x91c68e4698bcbe11c0be72c5038a3a2e30056c11,131.06221732094554
